id,text
296112378687414273,RT @612brisbane: .@theqldpremier - Red Cross Queensland Flood Appeal 1800 811 700 or http://t.co/UEVKQppi
295744019458293760,Tony Abbott says Labor may seek new Queensland flood levy - The Australian: NEWS.c... http://t.co/U5AecUcd #InstantFollowBack
296553983353430016,Queensland flood toll rises to six - The Age: http://t.co/faByTyOo.auQueensland flood toll rises to sixThe AgeTwo... http://t.co/LFbWZmsn
296946787711856640,·Queensland flood toll rises to six http://t.co/saIIaW9f
295724590028705793,"RT @Volvo_of_doom: Phew, Queensland can relax, the flood crisis is over, @TonyAbbottMHR has arrived with a flouro vest...."
296658894296592384,flood map australia: Geographical Association - Australian Floods\For more information:&gt;&gt;&gt;&gt; flood map australia ... http://t.co/uDyETH7q
295706244738592768,"RT @NickBryantOz: An only in Australia? Prime Minister visits fire-affected communities, opposition leader visits flood-affected communi ..."
296146864934375424,RT @guardianeco: Queensland counts flood cost as New South Wales braces for river peaks http://t.co/OEtIOzHH
295842548386246656,RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...
295570784401887232,Daring rescue of teenager from flood waters: Australia reels from surging floods http://t.co/Qe5FcKlW
295788314072580096,Flood worsens in eastern Australia http://t.co/iwATsj6Q #pakistan
295807164876988416,dammit queensland you alway flood every year im getting tired of your shit
296531543332114432,RT @markleggett: Nobody tell Australia how to fix their flood/drought woes. Let's see how long it takes them to work it out on their own...
295835709405802496,RT @seacorro: Floods. Fires. Stay safe Oz - Oswald brings flood chaos to Queensland http://t.co/yVZCoIid @abcnews
295516530802835456,"#Resilience to #extremes once again tested in #Australia: Brisbane to flood, wild weather alerts remain http://t.co/airPsm6k @abcnews"
296416390099894272,http://t.co/5jVRt0y8: Two missing as Queensland's flood recovery begins - Herald Sun: Sky News Australi... http://t.co/vJ0bDdKL #TopStory
295743689622441984,RT @abcnews: LIVE: Queensland Premier Campbell Newman is giving an update on Queensland flood crisis http://t.co/4DvJcuYX
295866089089413120,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/TOj5rxpE"
295827862995492865,Brief summary of Queensland flood. Fyi. http://t.co/D6Goi3gz
296185469102870528,New South Wales braces for river peaks as Queensland counts flood cost: Four deaths confirmed from torrential ra... http://t.co/7Is0BIE9
296011270145056769,The flood crisis in Queensland has floodwaters now inundating more than 1.3 million sq kilometres. http://t.co/rFFaY3ZJ
296100873434693634,Photos: Flood water rises in Australia:  http://t.co/AHvuTCcI
297079795215388672,Daring rescue of teenager from flood waters: Australia reels from surging floods http://t.co/Qe5FcKlW
296503751341117440,RT @markleggett: Nobody tell Australia how to fix their flood/drought woes. Let's see how long it takes them to work it out on their own...
297370258027737091,Australia Members Help in Fire and Flood Ordeal [AMWU] 2013-02-01 10 more labour news stories from Australia... http://t.co/ZwbUtJgA
296816686533861378,"Summer in Australia!!\\This is Summer in Australia... So many weather threats. If it is not flood, it's fire, and... http://t.co/WeLMAsCv"
296989289055674369,Premier Campbell Newman aims to flood-proof towns in wake of Queensland floods crisis http://t.co/x0qXGhp4
296322854553796610,You can help flood victims by donating to the Red Cross Queensland Flood Appeal http://t.co/6YEjb3di #bigwet #qldfloods
295787653700415488,Flood worsens in eastern Australia http://t.co/ilpzThDk
295866370510426112,"Profile Defenders Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue o...  Best Reputation Co."
296512535128068096,Daring rescue of teenager from flood waters: Australia reels from surging floods http://t.co/Qe5FcKlW
295664329091588096,Queensland's flood crisis deepens: HELICOPTERS were trying to pluck stranded residents from roofs in Bundaberg t... http://t.co/uMZOgIP4
296682874869018625,Wild About Travel - Astronaut Tweets Flood Pics: The northern state of Queensland in Australia is having some of... http://t.co/AObxReeQ
295755782098661376,@cruicerod @MaxFutcher @tennewsqld thanks @TonyAbbottMHR says Labor may seek new Queensland flood levy: \http://t.co/EubjCgco
295543505005191170,Flash flood warning in Australia. It never rains in Australia #Neighbours has lied to me. I hope it will not do to much damage to you.
295666880490905600,From over 100 bush fires to the worst flood emergency on record within a week... that's Australia!
295865909065703424,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/pFFNGS8K"
296335254585757696,Clean up begins in flood-stricken Queensland - New Zealand Herald: New Zealand HeraldClean up begins in flood-st... http://t.co/FgPiRjWp
296102007327059971,Photos: Flood water rises in Australia:  http://t.co/ssfCrORl
295983001093959682,"WSFM News - Queensland's flood crisis creeping into Sydney - flooded streets, fallen trees and heavy rain continues. More in the news"
295667856761311232,Queensland's flood crisis deepens - The Australian: Brisbane TimesQueensland's flood crisis deepensThe Australia... http://t.co/vSApZrkU
296317528781758464,Coming up our Correspondent updates us live from Brisbane with the latest on the flood waters causing chaos in Queensland and NSW.
296085289120710656,RT @AJEnglish: Deadly flood waters rise in eastern Australia http://t.co/YfhHR1DN #News
295931833022033920,Want to help? You can donate to the Red Cross Queensland Flood Appeal http://t.co/VKgsdf6h #qldfloods #bigwet
295756193773785088,Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/kopD1Glz
296083141662224384,Idiot boasts swimming in Brisbane flood water #bigwet #qldfloods #queensland #brisbane #bnestorm http://t.co/7lluFgBt
296427888650096640,thinking of all the people in my hometown in Australia.Hoping they are okay from the huge flood:( thinking of my dad! xox love you!&lt;3
295789379132211201,Thankfully I've never been much of a golfer #flood #2013 #brisbane #queensland #australia #naturaldisaster # http://t.co/VmjiFzIE
296151133867614208,Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from torrential ra... http://t.co/UOTy3SRz
296422335341285376,RT @WittyRenee: I would say Queensland's repetitive flood crises are more the direct result of occupying and building in excess on a flo ...
295636861328699393,RT @7NewsBrisbane: #Queensland flood crisis useful links and contacts http://t.co/rI0XRyvK
295747933326954496,"RT @theqldpremier: This is a major flood crisis for the people of Queensland, but we will get through this. -PT"
296462163902603264,"Australians Clean Up From Floods, Supplies Dwindle: (BRISBANE, Australia) — Military personnel headed to flood-r... http://t.co/DIvVDEXh"
296049482452332544,Floods are getting bad over here thanks to cyclone Oswald #australia #flood #bridge #burst http://t.co/7teuqvCG
296507964896980992,"What a society we have in, Queensland. Using excessive water, looting in flood effected areas..mindless!!"
296523957581012993,RT @markleggett: Nobody tell Australia how to fix their flood/drought woes. Let's see how long it takes them to work it out on their own...
295677760062517248,why does queensland always flood??
296360463053234176,Australia Flood Death Toll Rises to Four http://t.co/t5o4fpRj
295651745600765952,"#National ? Second flood death in Qld: There's been a second flood death in Queensland, with the body of a man f... http://t.co/ys2HrqMV"
295680652261609472,House bound day 2; Queensland flood crisis http://t.co/Xb7g0k3L #abcmobile
296554187095949312,"I had the honour of being present for this magical little man's birth, mid-flood in Queensland on Monday. Today... http://t.co/NmqHtDTg"
295865731684397057,http://t.co/WrEHWFUD now helping flood victuims in queensland community helpers
295495004917485569,RT @rusheymeadgeog: BBC News - Australia tornado and flood alerts in Queensland. http://t.co/53Z1a1hw
295755867293356032,Queensland's flood crisis deepens as death toll rises to three - The Australian: The Australian Financial Review... http://t.co/oHz0YoPq
295756778984046592,"Harsh country delivers harsh lessons: Fire, flood and other natural disasters are part of life in Australia, whose hardy inhabitants ..."
295801854854561792,RT @magnavox_23: Flood hits Queensland and foam car appears from nowhere and nearly kills two police officers: http://t.co/B7lRHsRV
295487412694552577,RT @9NewsGoldCoast: Much of Queensland is tonight facing a storm and flood crisis not seen in two years. It has been confirmed Brisbane  ...
295873268882239489,@Ronn_Moss if people want to donate to the Red Cross Australia flood relief here's the link! http://t.co/rVuOMvlP
295497436057714688,RT @mazmehaz1D: Hellllllp Brisbane Australia is in the middle of a flood and cyclone warning and I might die if we lose power. Sun where ...
295792543063486465,Flood hits Queensland and foam car appears out of nowhere FUNNY http://t.co/GuhdAu74 via @youtube
295795873756090368,@justinbieber I think I need that Yellow Raincoat for the flood #Australia
296246453171544065,RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather
296069419925397504,Deadly flood waters rise in eastern Australia http://t.co/nVYxyQFQ #pakistan
295845600077938690,"“My money’s on Queensland” - to sink, presumably. Pun totally not intended with current flood crisis. #mkr"
296014871718400000,Newman focused on Bundaberg flood: QUEENSLAND Premier Campbell Newman plans to survey the flood damage in Bundaberg on Tuesday.
296185356510982146,New South Wales braces for river peaks as Queensland counts flood cost http://t.co/r3zIHn0O
296028720404262912,Here is hoping the best for everyone effected by weather and flood in Australia. Just be safe.
296007182099550209,RT @au2detect: Australia's flood crisis worsens as death toll rises http://t.co/a1NRSbjK via @ONENewsNZ
296104322360553472,Flood Recovery Solution http://t.co/96FQnVGT  #flood #qldflood #queensland
296579091845500928,State's flood crisis starts to ease: Sky News Australia State's flood crisis starts to ease The Daily Telegraph http://t.co/r8AzeNgT
296352636058337280,the clean up and recovery begins again in QLD and parts of NSW. Our land of extremes from fire to flood and everything in between.#Australia
295699932420141056,Thousands of homes underwater in Queensland flood crisis: http://t.co/OyDYSGB9 via @youtube
295882472380575744,Yeah theres a flood here in Australia.
295865923854819328,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/r5Ut4fDX"
295951880708825088,Flood affect on farmers in Australia.. Dairy herd washed away in floods..  \what a horrendous thing to happen..
295865401118691328,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/tYSrDWrQ"
295865399134810112,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/Vq8ONcCJ"
295833872493596673,Tonight on Lateline ... extensive coverage of the storm and flood disaster hitting NSW & Queensland. Lateline at 10:30
296087681643986944,RT @CloudsCreek: Queensland Government negligent as mines release toxins into flood waters \http://t.co/BU1hb9qw #salinity Heavy #metals ...
296102126927630337,Photos: Flood water rises in Australia:  http://t.co/zTYvPJh8
296437845810368515,@hamishandandy PLEASE HELP THE #Queensland RED CROSS in the flood affected families especially in Bundaberg and Gympie!!! #redcross
295813376028844032,RT @theagebreaking: MP red faced over tweet: Coalition MP suggests PM ignored flood-stricken Queensland - the PM was touring bushfir...  ...
295832917907750913,"RT @Robert_Raeburn: Homes in Bundaberg, Queensland, inundated by flood waters. Areas that were bushfire risk now being flooded. #Summeri ..."
296979434907529216,flood map queensland: Queensland floods: twitter maps for Queensland floods | Crikey\For more information:&gt;&gt;&gt;&gt; f... http://t.co/Z2nOJeWy
295828785436176384,RT @IanBerryMP: Premier Campbell Newman has launched Queensland Flood Appeal 2013 with $1 million donation to Red Cross. Visit http://t. ...
295602079270051841,"RT @jonnyhalmer: Flash flood warning in australia, hodgers will be orgasming at the though"
295717853158588417,RT @abcsunshine: Master Electricians Australia has a free hotline to help flood homeowners reconnect power supplies once waters have rec ...
296535005285470208,Australians clean up from floods; supplies dwindle - Military personnel headed to flood-ravaged northeast Australia ... http://t.co/dAOg6717
296606736859664384,brisbane flood: Homes flooded as SE Queensland cops drenching - ABC News (Australian Broadcasting Corporation)\b... http://t.co/IWINDQ6O
295817164059967490,RT @berkeleyboy: The cameras click & Tony Abbott fills a sandbag for Queensland... But Govt money for flood victims? No! http://t.co ...
296746116387569664,Australia's flood victims can't go home: Hundreds of people in the Queensland city worst hit by Australia's devastating floods have b...
296931736787484672,Daring rescue of teenager from flood waters: Australia reels from surging floods http://t.co/Qe5FcKlW
295907543623016449,"Australia faces flood 'crisis': The Australian state of Queensland is facing a major flood crisis its premier warns, as rescuers at..."
296014689996001280,Flood in Maryborough in Queensland Australia http://t.co/s5myMxp7
296109267461754880,Deadly flood waters rise in eastern Australia http://t.co/dbmpwdTj
296789277029842944,RT @bencubby: The Queensland govt says pumping billions of litres of polluted water into flood areas is a drop in the ocean. http://t. ...
295730662734966784,"@Harry_Styles it's flooding and there's tornadoes in Queensland, my house is about to flood it's really scary :( 6"
296619762480451584,RT @SirThomasWynne: #QUOTE: ABC NEWS AUSTRALIA - 'THE FLOOD DISASTER IN AUSTRALIA IS SO LARGE IT'S VISIBLE FROM SPACE'  - six deaths kno ...
295809554376175617,"Australia really isn't very good at disaster preparedness. Two years since 2011 flood, doesn't seem like QLD Govt has done much to prepare."
296100391282683904,Photos: Flood water rises in Australia http://t.co/dpEKMMh1
295685946677018626,http://t.co/YOrqO568 Qld in grip of new deadly flood crisis: Queensland is in the grip of another extraordinary f... http://t.co/x4XVE6bc
295695742197186561,RT @sunriseon7: More images from the Queensland flood crisis #sun7 #qldfloods http://t.co/c88celZO
296082906152058881,RT @AJEnglish: Deadly flood waters rise in eastern Australia http://t.co/UDIcfaPq
295808311658422272,MP red faced over tweet: Coalition MP suggests PM ignored flood-stricken Queensland - the PM was touring bushfir... http://t.co/r9BJGMaG
295648052511928321,"RT @FinancialReview: Power, phone services down across much of central and north #Queensland; #Bundaberg flood seen cresting at 8.7m htt ..."
295866845272088577,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/SzWp8wU8"
295660659297902594,RT @aippnational: To all our members and friends in flood affected Queensland. We are thinking if you…hope you stay safe.
296101802217181185,#Top #Stories - Photos: Flood water rises in Australia:  http://t.co/9ln45E3Q
296102275431157760,Photos: Flood water rises in Australia:  http://t.co/GJLdr1ZR
296353385182003200,Il cry soo much il flood the rest of australia
295802382762262528,RT @AustraliaNews_: This Bundaberg flood 'more devastating': 6:18 PM http://t.co/HjsM00Vh #australia
295717964680933376,Queensland's flood crisis deepens as death toll rises to three - The Australian: The Australian Financial Review... http://t.co/ugcsOfv0
295711870164279296,#Cyclone #Oswald| Brisbane braces as major Queensland flood crisis unfolds &gt;http://t.co/gmoyXiRu
297254976068153345,Shock turns to rage in flood-hit Queensland towns: The devastation caused by ex-tropical cyclone Oswald continue... http://t.co/EtWGnW6q
295915657126633472,Dramatic flood rescue: Toddler winched from submerged truck in Australia http://t.co/4EUoUjH4
296015280071667712,Newman focused on Bundaberg flood: Queensland Premier Campbell Newman plans to survey the flood damage in Bundaberg on Tuesday.
296500212644593664,Qld flood death toll rises to six http://t.co/ZhKcp7HE #australia #sydney
296170864175632384,New South Wales braces for river peaks as Queensland counts flood cost: Four deaths confirmed from torrential ra... http://t.co/2wl2NYDt
296087873231413249,"The Australian state of Queensland is facing a major flood crisis, its premier has warned: http://t.co/1czBxDwj"
296936500241776640,RT @iEducator: Bond University in Australia conducts class through Minecraft after flood damage closes campus\http://t.co/WcAa7LVQ #edte ...
296159451839340544,"@JoelMadden do a concert to help support the people in Queensland, it's awful to see another flood after the 2011 floods :("
295734530537570304,RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...
295808694380281856,RT @theagebreaking: MP red faced over tweet: Coalition MP suggests PM ignored flood-stricken Queensland - the PM was touring bushfir...  ...
296487558697852929,Keeping Queensland moving: transport in a flood crisis: Keeping Queensland moving: transport in a flood crisis The... http://t.co/Jb436lEg
295818550222929921,RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...
295867050490994688,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/eynoVPuf"
296144782017835008,Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from torrential ra... http://t.co/lpQobplE
295865371297210368,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/LaVGXAAo"
296100614469996544,breaking news Photos: Flood water rises in Australia:  http://t.co/aEvC8ZDu
295834854069784578,RT @GrillTeam: The Queensland government has set up an information line for the flood crisis.. the number is 1800 173 349 #qldflood
297201619089620993,CNYnow! 10 homes destroyed by floods in Australia's Bundaberg: At least 10 homes in flood-ravaged B... http://t.co/LAO2XTVn #Environment
295614709309243392,Qld again in grip of deadly flood disaster: At least four people are feared dead in Queensland's unfolding flood... http://t.co/yaVS34kI
295755949547872256,@Top_Stories_new Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/k2jqgj0r
295730075893125120,Storm water drain overflowing at its starting point #ExTropicalCycloneOswald #Flood #Rain #Australia http://t.co/TiscRk6a
295866465100382209,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/UshdWaiN"
295685137159581696,RT @GrillTeam: The Queensland government has set up an information line for the flood crisis.. the number is 1800 173 349 #qldflood
296152205646495744,#mp3.#AUS.#Australia Qld Country Hour Podcast 29/1/13: Bundaberg remains in the grip of a flood emergency this... http://t.co/QkbDY9fJ
295867199699169280,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/adKpNRnd"
296007291856117760,RT @melissadoyle: Latest on the Queensland flood crisis can be found here: http://t.co/FMeBFk80 #sun7 #qldfloods #bigwet (via @sunriseon7)
295815894267998208,@AJEnglish: Flood worsens in eastern Australia http://t.co/vEvOMMrg
295809226188660736,RT @theagebreaking: MP red faced over tweet: Coalition MP suggests PM ignored flood-stricken Queensland - the PM was touring bushfir...  ...
295481388768034816,VIDEO: Tornado and flood alerts in Queensland http://t.co/p6049E13
296510137559027713,on Bing today:  Australia flood http://t.co/OxiMdElO
295887603918573568,Helicopters Deployed to Rescue Flood Victims in Australia http://t.co/0KqYkFtF
296373515727290368,Two missing as Queensland's flood recovery begins http://t.co/wVSDBajo
296544498094321664,Queensland's flood crisis death toll rises to six http://t.co/KZcCudzs
295694772562186240,"There's a major flood crisis in the Australian state of Queensland, with thousands of homes underwater. In some... http://t.co/2NsVyIlu"
295931850612940800,Want to help? You can donate to the Red Cross Queensland Flood Appeal http://t.co/uqqWj6qb #qldfloods #bigwet
295613171098595329,RT @KendraLust: @cairnzy  so sorry I hope anyone in Australia that was affected by the flood is safe .. Payers are with u all
295784408013750272,Flood worsens in eastern Australia http://t.co/qTaUhs8o
295809619870220288,RT @Harrysbabycakes: Stay safe from the flood everyone in Australia.
295707094999498752,RT @612brisbane: Master Electricians Australia has a free hotline to help flood homeowners reconnect power supplies once waters have rec ...
295801165013204993,Flood worsens in eastern Australia http://t.co/PKFR6ehT
295706075699748864,"RT @theprojecttv: Tonight we'll focus on the floods in NSW and Queensland. For updates and flood warnings during the day, click here:\ht ..."
296063678594297856,My thoughts with all the flood victims. Go Australia
296545313940992000,#News: The military in #Australia has moved to clear the aftermath of the flood. #Asia #Pacific
295822104870391808,#auspol Will @TonyAbbottMHR recycle his E-mail appealing for funds to fight the Queensland Flood Levy? #myliberal
295831250067943424,"As much as i love Queensland, i DON'T like this whole flood thing! http://t.co/rWoBgoqQ  #QLDFlood #StaySafe"
296040395396231168,What the insurance companies see: maps of #Australia's most #flood-vulnerable homes | GlobalMail | http://t.co/rAclZywz #ipswitch #qld
295828444493803520,Thoughts are with our Queensland friends battling flood waters again.
295794708997890048,Some rivers in Australia 20 meters above normal level. A 1 in 100 year flood. Last time this happened was 2011. What #climate change?
296385032031981569,RT @WorldwideNEWS3: SBS National: Queensland flood death toll 'may climb': There are fears Queensland's flood death toll could rise ...  ...
296385033890045952,Hot day here in  North Queensland. Have a full busy day ahead but had a good start to the day. Enjoy world. Still thinking of flood victims
296153086362279937,Australia Day 2013 Flood and Storm Hervey Bay http://t.co/k3S6PKl4 via @youtube
295752935948832768,"RT @3NewsEditor: Three dead, thousands isolated as Queensland's flood crisis escalates http://t.co/nMVr623X"
296082334241914881,RT @AJEnglish: Deadly flood waters rise in eastern Australia http://t.co/UDIcfaPq
295472373216460802,Qld in grip of deadly flood disaster http://t.co/Q1veYjBS #qld #bigwet #tornado #australia
296090309304143874,"Flood waters swamp south-east Queensland, whole towns have been evacuated, and 160 thousand homes and businesses are without power. #tennews"
297063077210357760,¬Queensland flood toll rises to six http://t.co/EesnKFQf
295748238399655936,"RT @theqldpremier: This is a major flood crisis for the people of Queensland, but we will get through this. -PT"
295691030811013121,Brisbane braces as major Queensland flood crisis unfolds  http://t.co/b8xxQy2l via @smh
295753726008893440,"RT @theqldpremier: This is a major flood crisis for the people of Queensland, but we will get through this. -PT"
296248487522234369,“@newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/Fmbp1h9k #extremeweather”
296414596435177473,RT @CloudsCreek: Queensland Government negligent as mines release toxins into flood waters \http://t.co/BU1hb9qw #salinity Heavy #metals ...
295499362522525696,Scary living in Queensland :( another flood said to be bigger then the one in 2011 :/
296198409726078976,Extreme weather can be the new normal: After unprecedented #heatwave #Australia faces massive #flood http://t.co/2qYUXVIV
297220105023135745,Unions claim job losses in Queensland public sector have hindered flood response | The Courier-Mail: http://t.co/Sj4j8wXW
296545062756687872,Queensland flood toll rises to six - Herald Sun: Sydney Morning HeraldQueensland flood toll rises to sixHerald S... http://t.co/0TsvI4LE
296159421027975168,"@blakiz_bootiful May, how are you? I heard Australia got flood, so sad"
296152973975887872,@officialdale #dale Flood continues hitting Australia's east coast: Floodwaters in Australia's... http://t.co/de5XTryH @yourtowndale #rt
295707375434870784,RT @612brisbane: Master Electricians Australia has a free hotline to help flood homeowners reconnect power supplies once waters have rec ...
295866667865620480,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/zXnaplx7"
295804056608309251,Flood hits Queensland and foam car appears out of nowhere FUNNY http://t.co/LKeCYYaC
295794581444894720,LED Blog: Australian state of Queensland hit by deadly flood... http://t.co/VqaZSptV
296276521470005248,@StaceySim keep an eye on the flood warnings never thought it could happen in Australia !! X
295866251681624064,RT @JohnFBruce: Tonight on Lateline ... extensive coverage of the storm and flood disaster hitting NSW & Queensland. Lateline at 10:30
297120233435582465,"Flood appeal raises $5.5 million: CORPORATE donors have helped push Queensland's flood appeal to almost $5.5 million, but the premier..."
296309461717508096,RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather
296562810895355905,Queensland flood toll rises to six - The Age http://t.co/YlzY7F5Y
295682578831265792,RT @abcnews: .@theqldpremier announces Queensland flood appeal 2013 - partnership between Qld Government and Red Cross.
296034562545434624,Queensland Flood Appeal 2013\\As we have witnessed in the last month Australia is a land of many extremes - first... http://t.co/B8ViuFhR
296152774251532289,Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from torr... http://t.co/udMQqDqs #Playboy
296631321353142273,Troops lend muscle to Queensland's flood recovery: An Army convoy has arrived in Queensland communities devastat... http://t.co/BWi4bC50
297303027566669824,And an interesting flood bit of trivia - this is the third successive Australia Day there has been major flooding... http://t.co/yKU45nGA
296100042790555648,Photos: Flood water rises in Australia:  http://t.co/PR2cqDUH
295917978992664578,RT @aziaddictsSG: Dear AziaddictsAU and friends down under in Queensland. It's all over the news once again that the worst flood... http ...
295525264623026176,Heavy rain here in Queensland. Flood strike to some suburbs & highway been closed. I hope it ends ASAP! \#qld #queensland #brisbane #flood
296357697366933504,RT @AustralianNews: Rescuers help Australia flood victims as waters recede - BBC News http://t.co/o3BuD5xD
296100687438311425,Photos: Flood water rises in Australia:  http://t.co/8OKIzfJL
295865378742075394,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/dv4RIm7d"
295713133660622848,My thoughts are with the victims in my state of Queensland battling the devastation of rain and flood waters.. ?? A new day will come!! ?
295697990637735937,RT @juleshound: Thinking we need a man-made river to take all the flood water out of Queensland to the outback & other areas that ne ...
296472379918524416,2 DAYS LEFT! Make sure your Y Natural Purchase Supports the Queensland Flood Appeal 2013...\Here at Y Natural... http://t.co/wQZutIg7
295991695533809664,"'Sarf & West mate, Sarf & West' - Fun and games in the flood! http://t.co/6uyQoRM3\I wandering minstrel I\#Brisbane #Queensland #Flood"
296327280580509696,Rescuers help Australia flood victims as waters recede - BBC News: BBC NewsRescuers help Australia flood victims... http://t.co/W7M8y9Fo
297170316071940096,Fundraising efforts on flood-hit North Burnett (ABC) http://t.co/UBGDdB12 #australia
296185512190955521,New South Wales braces for river peaks as Queensland counts flood cost: Four deaths confirmed from torrential ra... http://t.co/QIwN6CBs
295866748354310144,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/qeFSgwCl"
295665418675294208,@ONENewsNZ Queensland flood crisis claims second life. Body of 27 year old man recovered by emergency services.
296157153918582786,journalism news Queensland counts flood cost as New South Wales braces for river peaks - The Guardian http://t.co/CYdBwf4B
296783174845997056,http://t.co/2grPLAtk Troops lend muscle to Queensland's flood recovery - ABC Online http://t.co/7SBIj0x1
296086872235585537,Deadly flood waters rise in eastern Australia: At least four people dead as torrential rains severely... http://t.co/iCNCPZqA @ajenglish
296185402878992385,New South Wales braces for river peaks as Queensland counts flood cost: Four deaths confirmed from torrential ra... http://t.co/Vwtg0Uwc
295693285178093568,Flooding hits eastern Australia: Hundreds of homes are inundated and and several people reported missing as flood waters rise in the ...
296277676904296449,Thousands displaced as flood threat continues: The flood emergency in eastern Australia has spread with... http://t.co/gJJJKjje ABC News
296724870987919360,"#Australia immersed in #flood cleanup --some communities short of #food , power & #water : @guardianeco http://t.co/GWYVAqew"
295738210989002753,RT @otter_raft: Only in Australia would you go from fire warnings to flood warnings in less than a week.
295773649296818176,RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...
295866583828549632,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue o... http://t.co/xOQcjDWh #IAMALEXOFFICIAL"
295737102296043520,RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...
295455881561247744,RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...
295730556501639169,'Winter wonderland' as foam blankets town during queensland flood crisis - Yahoo!7 http://t.co/gp6syE8J  via @Y7News
296101589071065088,Photos: Flood water rises in Australia:  http://t.co/GryIvav8
296102313108570113,Photos: Flood water rises in Australia:  http://t.co/65vCDFFZ
295764092784869376,Prayers go out to the people of Queensland #Flood
296933741467680768,"Frustrations grow over lack of assistance, as flood waters recede in Australia's Queensland state. #RAonair http://t.co/VgHGihTu"
295864597263556609,TONY Abbott has warned Labor may seek to raise taxes to pay for flood relief in Queensland\http://t.co/2mwk52G2
296099610089357312,Photos: Flood water rises in Australia:  http://t.co/BiYOrpvW
295775576558534656,Queensland Flood Warning Summary: http://t.co/yVlOcmXm #bigwet
296260818817912833,RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather
296675425852203008,"Hope all the Australians near the bush fires are safe, and the people from Queensland due to the deadly flood. #dangerousAustralia."
295783533807546370,Update: 3 die in Australia flood waters since the weekend - @AP http://t.co/QIEPSuQl
296361121709961216,Australia Flood Death Toll Rises to Four http://t.co/NlnZt8UM
295472687428554754,"Brisbane/Queensland is expected to flood again, however not as severly as two years ago when 35 people were killed. http://t.co/SzuGOiHG"
295798377025785856,Oh my god its gonna flood in newcastle and i was just about to go on holidays near there. Seriously queensland you had to bring it here
296101700673101824,Photos: Flood water rises in Australia:  http://t.co/gLfEJCP5
296425166404190208,#Betterthan4yrs Two missing as Queensland's flood recovery begins - http://t.co/ZDlGRMj6: Two... http://t.co/fibcDBYc Flw @Betterthan4yrs
296500226435461120,#National ? Qld flood death toll rises to six: Queensland's flood death toll has risen to six with the discovery... http://t.co/9CpbOLS3
295641514489561088,RT @theage: Brisbane expected to flood. Latest from Queensland http://t.co/OHffyCUb via @brisbanetimes
296032285621362688,"Banjir at Jakarta , Queensland , Newcastle NSW !! #flood"
296100038222954496,CNN: Photos: Flood water rises in Australia http://t.co/STuosPwl
296081322881986560,Deadly flood waters rise in eastern Australia - At least four people dead as torrential rains severely flood several... http://t.co/fVJimIBx
